"","id_enqueteur","uuid","date_enquete","start","nom_site","nom_question","probleme"
"259","niamey_4","86474797-8780-4549-bf6f-44af32e07307","29/06/2020","11:48:56","banizoumbou_ii","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"260","niamey_16","9d2920e3-1a2a-446e-a902-11aedac1fe8d","29/06/2020","08:31:46","djeddah_koira_me","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"261","niamey_16","c94a92ae-04fd-4471-856f-24ae5dfcfe3f","29/06/2020","09:10:26","djeddah_koira_me","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"262","niamey_16","c675934c-851c-40c5-aba3-e8682f94d11c","29/06/2020","11:28:59","boukoki_iii","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"263","niamey_16","8b43ea62-2be2-470b-a0a0-2969c593a3a9","29/06/2020","12:32:59","boukoki_iii","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"264","niamey_7","521dbe90-2718-4183-b7c8-00e9a5f13765","29/06/2020","08:28:45","deyzeibon","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"265","niamey_7","c84fd4e3-5b10-4e6b-bded-f1f97816f714","29/06/2020","09:37:08","deyzeibon","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"266","niamey_7","249a84f0-5e15-4dfe-8c7d-7d47fdef9243","29/06/2020","11:20:11","autre","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"267","niamey_7","ee1d2428-3ad8-4ce7-8cb1-93906ad6f33d","29/06/2020","12:35:23","autre","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"268","niamey_12","2dc079c2-9133-4d0e-8596-7d7add375213","29/06/2020","08:37:21","deyzeibon","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"269","niamey_12","41d4c2a5-5368-45d2-b6cd-feb7d132b322","29/06/2020","09:21:20","deyzeibon","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"270","niamey_12","096affcb-b242-4b91-933f-d1e222166aba","29/06/2020","11:42:04","autre","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"271","niamey_12","34b446ab-4d9f-4ad8-902c-0b2dc325fc54","29/06/2020","13:49:46","autre","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"272","agadez_10","04ba16eb-2388-4f4b-b1bf-3bbc335a3267","29/06/2020","09:38:51","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"273","agadez_10","ee81f5d4-4911-4692-af85-63883bbd69ff","29/06/2020","11:21:26","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"274","agadez_10","6d30b7a9-b6a4-4651-aecc-3a3982ca3d5b","29/06/2020","12:58:41","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"275","agadez_13","8b28dbe6-909e-4e59-9493-4598cc051d12","29/06/2020","11:31:25","agadez_ville","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"276","agadez_8","4ecd42e4-029f-4755-99c5-32495c7db0d3","29/06/2020","11:53:15","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"277","agadez_8","7c4f5d64-eabb-4477-bb1a-e20622ea8ed2","29/06/2020","08:07:57","agadez_ville","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"278","agadez_8","eed00c9c-c914-4382-8895-645855af9542","29/06/2020","13:09:18","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"279","agadez_1","e388ef87-d927-4e7b-83b8-64589e5d4d89","29/06/2020","09:34:57","case_passage_apbe","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"280","agadez_7","3f3a1174-3177-4ace-96f7-edbfc4a904de","29/06/2020","09:31:45","case_passage_apbe","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"281","agadez_2","a75f4bfd-3879-4340-9010-53a696e86157","29/06/2020","10:22:57","case_passage_coopi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"282","agadez_4","4df0e859-8bc5-413d-805a-fe83c31f4d5e","29/06/2020","10:27:41","agadez_ville","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"283","agadez_12","295a2037-4387-4204-84a0-fc9281951c97","29/06/2020","10:26:39","agadez_ville","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"284","agadez_12","0c927460-f67d-4ae7-9d8e-53840097f05b","29/06/2020","11:13:37","agadez_ville","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"285","niamey_14","f0c31b20-fcc4-4725-9728-e74323ff0835","29/06/2020","08:59:56","nord_lazaret","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"286","niamey_14","ed3c5546-2330-4fd9-8abb-311c4971bb3d","29/06/2020","09:33:35","nord_lazaret","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"287","niamey_14","45de7895-c75d-4d7d-a3f9-c36951ebea0d","29/06/2020","10:15:26","nord_lazaret","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"288","niamey_14","4169d4c7-cf66-4ef3-8a0c-8e51e0b1cf9e","29/06/2020","11:18:41","cite_depute","sexe_enqueteur","sexe enquete n est pas pris en compte dans la composition du ménage"
"289","niamey_14","9ac84eb9-70e9-4a5e-9d86-1ff6aadf299f","29/06/2020","12:01:39","cite_depute","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"290","maradi_15","5cb6d82f-ee37-4063-81c0-371a0bb595df","29/06/2020","09:39:38","station_avicole","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"291","maradi_15","44cf20f9-2eb4-404f-8df0-e7f6097be3ef","29/06/2020","11:16:58","station_avicole","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"292","maradi_15","cc1173eb-7055-49fa-a47f-bbb894bc3403","29/06/2020","14:30:30","ali_dan_sofo","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"293","maradi_15","64eb1ae3-7919-494d-991a-a483ec26b427","29/06/2020","15:22:11","ali_dan_sofo","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"294","maradi_15","a51a7d76-1fa0-48ec-86ac-ba43af8cc87a","29/06/2020","16:09:33","ali_dan_sofo","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"295","maradi_16","893bceda-ec13-476f-a7d0-649943a88b24","29/06/2020","10:05:59","station_avicole","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"296","maradi_16","3f876ced-e9c0-46cd-9034-059d0c911562","29/06/2020","15:23:42","ali_dan_sofo","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"297","maradi_16","63e93ff0-d85f-46ec-b13e-185930489a59","29/06/2020","16:15:07","ali_dan_sofo","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"298","maradi_20","63d748f8-fdb3-402f-942c-a9638133fc8b","29/06/2020","08:53:36","maradaoua","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"299","maradi_20","32571e58-7fff-479a-a4e2-77cc5e916248","29/06/2020","11:34:33","maradaoua","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"300","maradi_20","f97c0bd8-6971-4942-b145-94eca40cbeea","29/06/2020","12:16:43","maradaoua","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"301","maradi_20","c53e53c9-75f6-4a3c-b91f-9ef7126ba73f","29/06/2020","12:59:27","maradaoua","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"302","maradi_17","75c2f85c-391f-4b15-8728-0853911f6cf0","29/06/2020","13:07:06","maradaoua","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"303","maradi_17","f8d951e1-e45d-4ba4-81cd-7033cc3ebc77","29/06/2020","09:59:10","station_avicole","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"304","maradi_17","7c0af62b-6c5d-4f3c-936c-6020f6bc3c4f","29/06/2020","14:32:48","ali_dan_sofo","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"305","maradi_17","5bb93f4b-7ffd-4869-937a-a25fbecc90e0","29/06/2020","15:23:38","ali_dan_sofo","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"306","maradi_1","8c699775-181d-433a-8870-eae97fd7149b","29/06/2020","10:11:16","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"307","maradi_1","91d47d1e-186b-4a65-a09f-e708bc31eb99","29/06/2020","11:31:46","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"308","maradi_1","3ee989b5-dd1e-45f6-bf62-3c0dbb064e52","29/06/2020","12:39:40","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"309","maradi_1","099f013a-7b6a-4131-8b8c-b07503ef40cd","29/06/2020","13:27:29","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"310","maradi_4","39379936-d02e-418f-a0c4-eacbfa1ef08d","29/06/2020","10:10:42","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"311","maradi_4","11fb2a36-4c6e-4005-b29b-5f699e9a98aa","29/06/2020","11:47:22","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"312","maradi_4","b00592f8-2f4a-462e-93ea-70fe1614527b","29/06/2020","13:17:42","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"313","maradi_4","ee6b431d-1828-4b4d-b044-2ea2e30e6ed2","29/06/2020","14:00:55","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"314","maradi_3","755a3034-f10b-433d-814b-2e36dddbbf00","29/06/2020","10:11:00","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"315","maradi_3","bd7bfe2c-96ae-4a68-91f7-530217fa3cde","29/06/2020","11:31:27","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"316","maradi_3","92072695-16e4-4acc-a323-ecf319c56429","29/06/2020","13:31:09","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"317","maradi_19","a23702a7-8cc1-47f3-ab84-aa6167331e29","29/06/2020","08:53:13","maradaoua","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"318","maradi_19","5f9c09b2-015a-4dd4-ba30-8eaff9fc9e82","29/06/2020","11:24:25","maradaoua","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"319","maradi_19","8040fdef-c2e2-4506-bead-27e9e2b37c7f","29/06/2020","12:24:47","maradaoua","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"320","maradi_19","679880f3-5d10-44db-ac28-4c3adc30433c","29/06/2020","13:06:02","maradaoua","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"321","maradi_18","62a9ce24-7162-4006-81cf-a8029013c446","29/06/2020","10:45:38","maradaoua","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"322","maradi_18","db0917fd-ac2f-48cf-b877-6eaec7f71558","29/06/2020","11:38:00","maradaoua","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"323","maradi_18","534d70bb-5072-4ab3-b5f7-d89b13923be3","29/06/2020","13:02:24","maradaoua","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"324","maradi_12","ca446901-92b2-4a61-886f-3d4d59ce3c34","29/06/2020","10:02:51","sabon_gari","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"325","maradi_12","7cdafb1a-7aa6-4a8b-9e70-0d244303d4d6","29/06/2020","13:02:45","mokoyo","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"326","maradi_12","1d2ae62b-8ba1-4e0f-a77b-0dea00b28a55","29/06/2020","15:19:52","dan_goulbi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"327","maradi_1","544e51fe-83d2-4147-86f4-ca98495d61a3","29/06/2020","13:03:20","mokoyo","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"328","maradi_1","fd3634e2-8039-4994-a300-d6c514d78af2","29/06/2020","13:50:05","mokoyo","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"329","maradi_1","9c22161e-dff1-47e5-919e-eeedfee77921","29/06/2020","15:19:11","dan_goulbi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"330","maradi_9","7bcb843f-8ea4-4ab5-906e-48fc9d23e6fc","29/06/2020","15:17:18","dan_goulbi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"331","maradi_5","157d1e44-cdef-4aae-9f2d-87370ff9bb43","29/06/2020","10:11:48","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"332","maradi_5","f9188640-26fe-4eae-aef6-59624f51e0e7","29/06/2020","11:27:04","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"333","maradi_5","70b20b60-c5ce-4d2d-8e9c-55992764ddd2","29/06/2020","14:03:58","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"334","maradi_8","ba085cf5-9ab0-42c7-977d-ea2cc6d3dae5","29/06/2020","09:41:56","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"335","maradi_8","2a2faefc-24ae-4dd0-9506-73715568da0e","29/06/2020","13:18:13","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"336","maradi_8","48a9106d-165c-442d-a078-7de6e017ad3c","29/06/2020","13:48:00","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"337","maradi_7","5ef2832a-fa4b-45b8-af97-4a266a9b3cc6","29/06/2020","10:01:55","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"338","maradi_7","d9df6575-53f6-448a-bb63-25b3cd472ab1","29/06/2020","10:40:11","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"339","maradi_7","692503d9-b090-471a-bd50-451513182c0b","29/06/2020","11:13:47","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"340","maradi_7","18840c83-a2ba-4769-8b9c-2397305f7ffa","29/06/2020","13:03:47","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"341","maradi_7","360e22d9-26db-465f-8cd4-9376103b3b1e","29/06/2020","13:41:30","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"342","maradi_6","56ab87d8-9dcb-43b5-8962-c721c2bbf79f","29/06/2020","10:04:16","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"343","maradi_6","636b0939-a4ee-4eb8-9615-3b383c6558f1","29/06/2020","11:01:04","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"344","maradi_6","a9cdae34-5fa1-40e6-ae0e-863d6a496996","29/06/2020","13:17:34","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"345","maradi_6","34252ea7-d655-451e-ba21-11c6866ab787","29/06/2020","14:03:36","soura_aladey","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"346","maradi_10","ad94328e-9658-491b-89a7-b95d21209f94","29/06/2020","09:36:45","sabon_gari","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"347","maradi_11","204058bf-7e4a-4a1c-bbe9-ef7e4f492b8b","29/06/2020","10:08:48","sabon_gari","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"348","maradi_11","9b8ea873-787b-4690-ad2c-db627be34b03","29/06/2020","11:12:04","sabon_gari","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"349","maradi_11","f545316d-8db4-48b8-acaa-c646f6797e57","29/06/2020","12:58:15","mokoyo","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"350","maradi_11","1c1951e0-e0fc-4c4b-8d7d-fbfbc9fe2a3b","29/06/2020","15:17:20","autre","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"351","maradi_2","f1d707f1-5d77-4387-8b9f-d6c9497ccc5d","29/06/2020","10:01:49","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"352","maradi_2","b8f02cf9-74c8-44ee-883b-8e5e615beff1","29/06/2020","10:59:02","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"353","maradi_2","0db9ff25-0f06-402c-a008-4bb595eff738","29/06/2020","11:49:26","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"354","maradi_2","69c2f633-1425-4fc5-bae4-42c03e0ce936","29/06/2020","13:02:16","biyo_kacharouwa","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"355","maradi_9","3316f715-89f7-4854-b086-62fb779e262d","30/06/2020","09:17:18","dan_goulbi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"356","maradi_10","01cf6035-c47e-4038-b8b3-3460e44f4085","30/06/2020","11:03:48","bourdja","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"357","maradi_9","bf6d62d0-c6e7-452d-ab95-a1c2fbcaa74a","30/06/2020","10:58:22","bourdja","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"358","maradi_10","92c7c6ef-bdc5-4118-8e79-60e2c57338e8","30/06/2020","11:38:09","bourdja","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"359","maradi_9","18ecc596-6e43-4079-b54f-e262ed5e0b83","30/06/2020","11:34:16","bourdja","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"360","maradi_11","042fef5c-65f8-4585-bba3-94052da0e901","30/06/2020","08:39:52","autre","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"361","maradi_11","36411f62-0506-4f51-860e-f38132f24406","30/06/2020","10:40:00","bourdja","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"362","maradi_11","9b352c9f-2f78-4e5b-a7c2-c55d15397fd9","30/06/2020","11:22:33","bourdja","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"363","maradi_12","40ece89d-7f47-47d6-acce-65c2e7c62432","30/06/2020","10:31:03","bourdja","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"364","maradi_12","8695b426-5d35-4fdc-a3f9-a0f699c5d281","30/06/2020","11:32:40","bourdja","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"365","maradi_14","6e59a993-c61f-40c6-b4ce-dfe3f9c6bc31","29/06/2020","09:00:21","ali_dan_sofo","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"366","maradi_14","70ac9038-d4d0-4a90-9e20-1337a7ff5e07","30/06/2020","10:29:59","ali_dan_sofo","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"367","agadez_8","450faec3-5e97-4782-a795-3904e0f2ff2d","30/06/2020","10:14:22","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"368","agadez_8","9852d41d-0519-4ef0-ac06-ef12e70daaf5","30/06/2020","12:39:57","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"369","agadez_8","d50e256d-9946-46aa-88de-49c5fd05b0c2","30/06/2020","14:55:50","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"370","maradi_7","3a0c4c65-67e7-485c-8bc6-7b9ef28e6d66","30/06/2020","08:32:21","zaria_i","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"371","maradi_7","17f60c01-cf7d-42f8-ae66-00bb1c50b8b8","30/06/2020","09:55:02","zaria_ii","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"372","maradi_7","3d39d20d-a126-4b87-8128-1537bde2647b","30/06/2020","10:24:04","zaria_ii","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"373","maradi_7","878fc4cd-a6bb-42a5-a543-62eb3f2b9365","30/06/2020","10:59:34","zaria_ii","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"374","agadez_3","8862cd88-1a32-49e3-aa96-aa35fc90b89c","30/06/2020","12:53:38","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"375","agadez_3","94cf8853-0b79-4449-ac60-be59820d7875","30/06/2020","13:38:05","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"376","agadez_3","377d2200-8aa6-42df-b04a-7002359ee4ee","30/06/2020","14:20:41","centre_huma","sexe_enqueteur","sexe enquete n est pas pris en compte dans la composition du ménage"
"377","agadez_3","6b420fa7-9764-44df-8fd2-23bf5348fd01","30/06/2020","14:56:25","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"378","agadez_7","ce1189e2-32fa-43f1-9d57-1c94ef61cdf9","30/06/2020","10:11:43","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"379","agadez_7","53e2de03-1a14-4eea-aba3-a11cac3d212c","30/06/2020","11:18:16","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"380","agadez_7","1b501fea-c782-4c8d-874f-146c28a1809b","30/06/2020","13:58:20","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"381","agadez_13","87ade999-effb-48a7-8f77-cbe6db16e88f","30/06/2020","13:01:32","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"382","agadez_13","40dfae77-ab2b-41b8-b7b1-243dcdcb63c1","30/06/2020","14:13:36","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"383","agadez_1","27e7b0e7-221d-4f83-9f83-555dd94bf6b6","30/06/2020","13:03:19","centre_huma","sexe_enqueteur","sexe enquete n est pas pris en compte dans la composition du ménage"
"384","agadez_10","f5129aac-ffbf-45ea-ade9-a0215565b39e","30/06/2020","11:20:53","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"385","agadez_10","0c88ad34-0acf-4553-9334-2fa837a7747c","30/06/2020","13:53:41","centre_huma","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"386","maradi_6","23343b61-19f7-4065-9002-0b06cab905ca","30/06/2020","08:34:15","zaria_i","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"387","maradi_6","19872e2d-651d-4b53-95f2-88073eefee50","30/06/2020","09:56:50","zaria_ii","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"388","maradi_5","d821e80c-6c94-4add-82ab-d7e20381636a","30/06/2020","08:35:45","zaria_i","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"389","niamey_3","93057e49-5b2a-4fc1-9f51-ad906bb71bec","30/06/2020","08:50:58","terminus","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"390","niamey_3","ea8ce6d8-f96d-4d3c-90d2-787efcaf7dbf","30/06/2020","09:32:32","terminus","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"391","niamey_3","643c3f7e-2be6-41a0-a50c-b476da3ffe4a","30/06/2020","11:38:06","terminus","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"392","niamey_3","f112af5c-69ba-4c36-886a-0b71141be00e","30/06/2020","12:40:25","terminus","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"393","niamey_8","dd66bff4-99bc-44c1-8e49-a0d0388c6087","30/06/2020","08:29:15","cite_asecna","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"394","niamey_8","b1e451e9-a0e9-4b86-8e42-121f83a3f403","30/06/2020","09:51:00","cite_asecna","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"395","niamey_8","81691a20-3414-45c3-91cf-457165787dd2","30/06/2020","10:24:06","cite_asecna","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"396","niamey_8","c05f27e5-ac05-4f78-b04e-0a3adca75063","30/06/2020","11:39:34","cite_asecna","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"397","niamey_8","138883c8-0c5c-4491-92f9-2a3f7eaec5ab","30/06/2020","13:17:53","cite_asecna","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"398","niamey_11","e5c575f2-da56-4792-8b57-03196e41d017","30/06/2020","08:21:21","pays_bas_tondi_gamme","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"399","niamey_10","0b818278-2b2f-4240-9f7b-7412f2c3ff47","30/06/2020","09:11:20","koubia_sud","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"400","niamey_11","b74fbf78-3d6b-4b19-95eb-1338406606de","30/06/2020","09:01:58","pays_bas_tondi_gamme","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"401","niamey_10","7d392ec6-1395-4927-af8d-116ddbaeefa2","30/06/2020","09:51:39","koubia_sud","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"402","niamey_10","337db44a-381e-4962-b694-f89550a03556","30/06/2020","11:14:42","koubia_sud","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"403","niamey_11","04b02c0a-474f-4532-b3eb-d60849083900","30/06/2020","09:41:52","pays_bas_tondi_gamme","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"404","niamey_11","693efc31-bab7-42f1-b1fd-49b78cb17404","30/06/2020","10:27:28","pays_bas_tondi_gamme","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"405","niamey_10","4bfe7700-19ed-4a69-9ebe-5c489cd8bec4","30/06/2020","12:12:17","koubia_sud","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"406","niamey_10","10233c7d-7afa-4290-8dee-056487cbdf51","30/06/2020","14:05:34","koubia_sud","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"407","niamey_11","2f055d72-ed18-4969-bf45-6b3dee62947a","30/06/2020","11:14:08","pays_bas_tondi_gamme","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"408","niamey_11","037fd68d-bfc0-45e5-969b-d0b364dd4f4c","30/06/2020","12:24:59","pays_bas_tondi_gamme","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"409","niamey_15","b1b96a1e-b99c-4384-b7b8-80753eda98d3","30/06/2020","09:03:14","sonuci","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"410","niamey_15","c0af19e5-75c4-40be-b7e4-0964e9798e9f","30/06/2020","09:36:19","sonuci","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"411","niamey_15","b1dd6dda-0cd9-4d38-a29b-012cd7f3035f","30/06/2020","11:04:26","sonuci","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"412","niamey_15","6270ec9c-30ae-413c-9fdd-d1903bf9bf72","30/06/2020","12:30:49","sonuci","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"413","niamey_15","2ec1d433-b4cb-4a66-9cb4-fcf8c84b2931","30/06/2020","14:49:49","sonuci","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"414","niamey_16","0cd020f1-36ee-4067-920d-d38a2f8bbebb","30/06/2020","08:50:48","deyzeibon","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"415","niamey_16","0a0cb262-151e-4367-ad81-e241892dfde1","30/06/2020","09:34:56","deyzeibon","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"416","niamey_16","9fbcae6a-594a-4502-8021-6ad360ffc47e","30/06/2020","11:17:02","deyzeibon","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"417","niamey_16","21ee6947-d59f-4256-bf28-cdd3fec9c651","30/06/2020","12:39:27","deyzeibon","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"418","niamey_16","49333462-3411-45de-8653-043d532427f5","30/06/2020","13:09:00","deyzeibon","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"419","niamey_4","d310d719-2b69-4365-b1ff-b5529bb98a9d","30/06/2020","08:30:05","cite_asecna","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
